p70p,ulk1757,pp2ap
0.3426402848915924,1.8639371769767152,0.8763104114700546
0.10112400273128436,0.922181788408445,0.3806922572216161
0.11893440777395897,0.47593399725745705,0.4208482097075604
0.18559344902531946,1.083904243310129,0.29305338134074305
0.08391581687674121,0.5214642970287936,0.35221819053856224
0.026113150839556103,0.7830573539457616,0.30687728857139124
0.06086340512092408,0.7371491464847404,0.1641811509189156
